unit_id	artifact	family	json_pointer	unit_kind	authored_identity	payload_sha256
balance/categories/phase0.json#/categories/3	balance/categories/phase0.json	categories	/categories/3	object_record	low_percent	0882a01dac0e1b9832d20af1af18dd3e8e56da0fc56c90c823f619664772c5b6
balance/categories/phase0.json#/categories/3/predicate	balance/categories/phase0.json	categories	/categories/3/predicate	nested_object	object:/categories/3/predicate	6f4bd810299a6927aabe85d6b6f2dcb824102290d8b837006fbac867daa649e4
balance/categories/phase0.json#/categories/4	balance/categories/phase0.json	categories	/categories/4	object_record	valuation	59fd5fef1a885766313e8ab4b86fb4e3f08134fa2de5a3b6771a829a44507762
balance/categories/phase0.json#/categories/4/predicate	balance/categories/phase0.json	categories	/categories/4/predicate	nested_object	object:/categories/4/predicate	d3c84844643c94acf6e2ef44a730d64af092075762d04a504c4e93270b9d4ed2
balance/commons/phase0.json#/source_weights	balance/commons/phase0.json	commons	/source_weights	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/commons/phase0.json#/default_tithe_ppm	balance/commons/phase0.json	commons	/default_tithe_ppm	root_policy_field	100000	3bb78535cc9555ff19fe3556aaa41c78a0a45c64d49ba2bc564507648a8e77a1
balance/commons/phase0.json#/minimum_tithe_ppm	balance/commons/phase0.json	commons	/minimum_tithe_ppm	root_policy_field	50000	60734f174b2035e5b2ba85fef8c648cc0cb18c5995b419d3cd1c025c5b09d0c7
balance/commons/phase0.json#/maximum_tithe_ppm	balance/commons/phase0.json	commons	/maximum_tithe_ppm	root_policy_field	150000	89d295d75a9717e8c0bdd71076b638ad12dd95bf6621a5bf4541ca24d185d522
balance/commons/phase0.json#/guild_health_weight_ppm	balance/commons/phase0.json	commons	/guild_health_weight_ppm	root_policy_field	500000	8d6962a152aee235ba824c41758b8da2371b7077b4ea0afaaec94014e16e3bc7
balance/commons/phase0.json#/cohort_health_weight_ppm	balance/commons/phase0.json	commons	/cohort_health_weight_ppm	root_policy_field	300000	6ce318969619d1c360b6144be09e3d3a22674897c7cbfe995716ed8b7ff7c4cf
balance/commons/phase0.json#/server_health_weight_ppm	balance/commons/phase0.json	commons	/server_health_weight_ppm	root_policy_field	200000	b552e632666bbf6125e3109e28a4fecc08340d017e44109dadbf497a280b8f82
balance/commons/phase0.json#/collective_weight_ppm	balance/commons/phase0.json	commons	/collective_weight_ppm	root_policy_field	600000	a3c25177bb8fb18ab261743d2296eb0edb79ee7234493f24f20b8f85b5b9a9d8
balance/commons/phase0.json#/collective_exponent_ppm	balance/commons/phase0.json	commons	/collective_exponent_ppm	root_policy_field	1500000	490d7c887c8033c20d2788eb073ad763d46ea740497158ab9b0fb2aa313b2f98
balance/commons/phase0.json#/collapse_health_ppm	balance/commons/phase0.json	commons	/collapse_health_ppm	root_policy_field	350000	95b088a8f8966bd6ec5e2742936f8ecf24ad5416474986fa5a2af6496979c299
balance/commons/phase0.json#/healthy_health_ppm	balance/commons/phase0.json	commons	/healthy_health_ppm	root_policy_field	800000	06c117bb812639e8f80c10b64953df8b099fd534b2fcae74f49f735b93fedba4
balance/commons/phase0.json#/maximum_bonus	balance/commons/phase0.json	commons	/maximum_bonus	root_policy_field	"5e0"	d25a53c2783137fd038fb2915b5055409ff1fe079bc324c815c712f141d0a182
balance/commons/phase0.json#/health_recovery_ppm_per_hour	balance/commons/phase0.json	commons	/health_recovery_ppm_per_hour	root_policy_field	100000	3bb78535cc9555ff19fe3556aaa41c78a0a45c64d49ba2bc564507648a8e77a1
balance/commons/phase0.json#/health_decay_ppm_per_hour	balance/commons/phase0.json	commons	/health_decay_ppm_per_hour	root_policy_field	40000	4948963369b682612d22b081bdc92c13d23fb921cdd44e50f45d7e86b4b52022
balance/commons/phase0.json#/solidarity_window_ms	balance/commons/phase0.json	commons	/solidarity_window_ms	root_policy_field	2592000000	8961f1920779b1680abb30edb239ec4823c6694f6eb4db43e865c07936f2eeca
balance/commons/phase0.json#/cohort_target_size	balance/commons/phase0.json	commons	/cohort_target_size	root_policy_field	150	9ae2bdd7beedc2e766c6b76585530e16925115707dc7a06ab5ee4aa2776b2c7b
balance/commons/phase0.json#/cohort_merge_floor	balance/commons/phase0.json	commons	/cohort_merge_floor	root_policy_field	40	d59eced1ded07f84c145592f65bdf854358e009c5cd705f5215bf18697fed103
balance/commons/phase0.json#/npc_population_floor	balance/commons/phase0.json	commons	/npc_population_floor	root_policy_field	40	d59eced1ded07f84c145592f65bdf854358e009c5cd705f5215bf18697fed103
balance/commons/phase0.json#/npc_weight_ppm	balance/commons/phase0.json	commons	/npc_weight_ppm	root_policy_field	500000	8d6962a152aee235ba824c41758b8da2371b7077b4ea0afaaec94014e16e3bc7
balance/commons/phase0.json#/npc_compliance_ppm	balance/commons/phase0.json	commons	/npc_compliance_ppm	root_policy_field	750000	7d10b3014e9da7ed69e9cbc497a7155a269e26d1f7ff5f1571dad83e52ad7d04
balance/commons/phase0.json#/population_tolerance_ppm	balance/commons/phase0.json	commons	/population_tolerance_ppm	root_policy_field	100	ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306
balance/curriculum/t0-t1.json#/first_failure	balance/curriculum/t0-t1.json	curriculum	/first_failure	singleton_policy	gate_id:gate.t0_to_t1	018e4c9a1744198e07ec9114279d30eaef458db751e7d85172cff85c60506b9b
balance/curriculum/t0-t1.json#/first_failure/branches/0	balance/curriculum/t0-t1.json	curriculum	/first_failure/branches/0	object_record	object:/first_failure/branches/0	5aabeb99d9ed7c1f054c841507fcd30bb57ab74cb99fa2bf8e0009213295a67e
balance/curriculum/t0-t1.json#/first_failure/branches/0/starter_package	balance/curriculum/t0-t1.json	curriculum	/first_failure/branches/0/starter_package	nested_object	resource_id:company.cash	5588d842b8e90d8b1c3c657287b8dfe410b497176dcf8b170a3ba7459282a44a
balance/curriculum/t0-t1.json#/first_failure/branches/1	balance/curriculum/t0-t1.json	curriculum	/first_failure/branches/1	object_record	object:/first_failure/branches/1	2c248c6913fac63d128983d280a5068de06114c2ae0daaffdbfbef99ea8dbc01
balance/curriculum/t0-t1.json#/first_failure/branches/1/starter_package	balance/curriculum/t0-t1.json	curriculum	/first_failure/branches/1/starter_package	nested_object	generator_id:generator.beige_tower	e03cc3ec42e987207a074c71e52f4bfdbdbca6df75bbf87055faf1173aa65e61
balance/curriculum/t0-t1.json#/first_failure/branches/2	balance/curriculum/t0-t1.json	curriculum	/first_failure/branches/2	object_record	object:/first_failure/branches/2	a31f603e633686ff5b1e33b537602fe0ed5ee455eebe3639d8b995d6dc91cb34
balance/curriculum/t0-t1.json#/first_failure/branches/2/starter_package	balance/curriculum/t0-t1.json	curriculum	/first_failure/branches/2/starter_package	nested_object	upgrade_id:upgrade.reply_all_macro	3f8165d1d4a8dfc5db80ec2955272f35229c9a2248ea4f4f5b3c1f3af3cc8c79
balance/doctrines/first-content.json#/transitions/0	balance/doctrines/first-content.json	doctrines	/transitions/0	object_record	transition_id:transition.t3_to_t4	89fc98edeb9f8f53bff4230aef17517c7a84cd92c4dc25a4a374b246be0c9e89
balance/doctrines/first-content.json#/transitions/0/doctrine_ids/0	balance/doctrines/first-content.json	doctrines	/transitions/0/doctrine_ids/0	primitive_edge	"doctrine.capture"	4f5883afa1b777a51cfe78fcc72ff89bee6a1db5bd25676d288328176d2e739c
balance/doctrines/first-content.json#/transitions/0/doctrine_ids/1	balance/doctrines/first-content.json	doctrines	/transitions/0/doctrine_ids/1	primitive_edge	"doctrine.ethical"	13de2046b4d91c96363f2e96972903bbb85a8b3e7b4e4577704f6b657bd5c5a7
balance/factions/phase0.json#/stock_cap	balance/factions/phase0.json	factions	/stock_cap	root_policy_field	100000	3bb78535cc9555ff19fe3556aaa41c78a0a45c64d49ba2bc564507648a8e77a1
balance/factions/phase0.json#/stock_interval_ms	balance/factions/phase0.json	factions	/stock_interval_ms	root_policy_field	60000	d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44
balance/factions/phase0.json#/factions/0	balance/factions/phase0.json	factions	/factions/0	object_record	bootstrapper	72855fb2548365541d273af84079e76c7a2a9acd95d78123aa49d4cc1ce7d6e5
balance/factions/phase0.json#/factions/0/modifier_slots	balance/factions/phase0.json	factions	/factions/0/modifier_slots	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/factions/phase0.json#/factions/1	balance/factions/phase0.json	factions	/factions/1	object_record	vc_funded	8fe7aadf14f20332e7c1d7709666e7a0755de4146413568c6370329ab5a1a161
balance/factions/phase0.json#/factions/1/modifier_slots	balance/factions/phase0.json	factions	/factions/1/modifier_slots	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/factions/phase0.json#/factions/2	balance/factions/phase0.json	factions	/factions/2	object_record	open_source	1d4c061248122166964e28942641e5e812932b77cf7192ded5e6aee1bba27e2e
balance/factions/phase0.json#/factions/2/compact	balance/factions/phase0.json	factions	/factions/2/compact	nested_object	object:/factions/2/compact	4f6af876256df43310f62beeaf4dfe1b167d13b839962b44a9851aa93835bbcc
balance/factions/phase0.json#/factions/2/modifier_slots	balance/factions/phase0.json	factions	/factions/2/modifier_slots	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/factions/phase0.json#/factions/3	balance/factions/phase0.json	factions	/factions/3	object_record	enterprise	4f560c72866b68fd476193850389788ea8aaa2aac6135cf27cd84516fcaed8ec
balance/factions/phase0.json#/factions/3/modifier_slots	balance/factions/phase0.json	factions	/factions/3/modifier_slots	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/fiscal/first-content.json#/clock_policy	balance/fiscal/first-content.json	fiscal	/clock_policy	singleton_policy	object:/clock_policy	27f435275ff9441b65895400ef4456c8a561230e62c12045a3b85657df6909de
balance/fiscal/first-content.json#/credit_policy	balance/fiscal/first-content.json	fiscal	/credit_policy	singleton_policy	object:/credit_policy	42fb2e6306fb2952858c930c481829429161dfc1e47fade48d6e329860366ee0
balance/fiscal/first-content.json#/hoard_policy	balance/fiscal/first-content.json	fiscal	/hoard_policy	singleton_policy	source_id:fiscal.hoard	6b2ed51fdff304a87a1843dd8f8ee0ace064c0d648b0c9a857d0603b34cc7e05
balance/fiscal/first-content.json#/generator_level_rows/0	balance/fiscal/first-content.json	fiscal	/generator_level_rows/0	object_record	generator_id:generator.beige_tower	685d3e195411fb4fab990ac626454ebc61d0a9a3ab9e10b8c909f3f35a0466d4
balance/fiscal/first-content.json#/unlock_rows/0	balance/fiscal/first-content.json	fiscal	/unlock_rows/0	object_record	unlock_id:minigame.pitch	4e3912037a4ff2852bff3c969381e30267fe5a068889ab08c54118ec93e27dd4
balance/fiscal/first-content.json#/unlock_rows/1	balance/fiscal/first-content.json	fiscal	/unlock_rows/1	object_record	unlock_id:unlock.arcade	94644807e320fb4b262d5c24ee79a94f34ed1b310ed93330f994a978bc58745c
balance/guilds/phase0.json#/guild_tithe_ppm	balance/guilds/phase0.json	guilds	/guild_tithe_ppm	root_policy_field	20000	876c9b16254e157d1eb645390dcfae6f29b9d3cd394e73a91de8ee5d0e67ee43
balance/guilds/phase0.json#/clearing_rate_ppm	balance/guilds/phase0.json	guilds	/clearing_rate_ppm	root_policy_field	500000	8d6962a152aee235ba824c41758b8da2371b7077b4ea0afaaec94014e16e3bc7
balance/guilds/phase0.json#/npc_exchange_ppm	balance/guilds/phase0.json	guilds	/npc_exchange_ppm	root_policy_field	250000	f5b32f00fe05eee941f38440cb4208f97bd5af9e5613e7386d60666548060d23
balance/guilds/phase0.json#/stock_intake_cap	balance/guilds/phase0.json	guilds	/stock_intake_cap	root_policy_field	120	2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477
balance/guilds/phase0.json#/consumption_bonus_ppm_per_unit	balance/guilds/phase0.json	guilds	/consumption_bonus_ppm_per_unit	root_policy_field	0	5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9
balance/guilds/phase0.json#/max_members	balance/guilds/phase0.json	guilds	/max_members	root_policy_field	50	1a6562590ef19d1045d06c4055742d38288e9e6dcd71ccde5cee80f1d5a774eb
balance/guilds/phase0.json#/min_members	balance/guilds/phase0.json	guilds	/min_members	root_policy_field	2	d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35
balance/guilds/phase0.json#/grace_days	balance/guilds/phase0.json	guilds	/grace_days	root_policy_field	7	7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451
balance/guilds/phase0.json#/guild_xp_target_per_founder	balance/guilds/phase0.json	guilds	/guild_xp_target_per_founder	root_policy_field	250000	f5b32f00fe05eee941f38440cb4208f97bd5af9e5613e7386d60666548060d23
balance/guilds/phase0.json#/clearing_interval_ms	balance/guilds/phase0.json	guilds	/clearing_interval_ms	root_policy_field	300000	6ce318969619d1c360b6144be09e3d3a22674897c7cbfe995716ed8b7ff7c4cf
balance/meters/first-content.json#/trust_reseed	balance/meters/first-content.json	meters	/trust_reseed	singleton_policy	object:/trust_reseed	0a9d9cf221ebe3d06bfda490c109a88b73c2a5499d15e3d378e039dbc673955c
balance/meters/first-content.json#/meters/0	balance/meters/first-content.json	meters	/meters/0	object_record	doom.probability	8750a27b987c81fd62034866e6a151871c80d33749c81ca2d3ebec394d6b7503
balance/meters/first-content.json#/meters/0/bands/0	balance/meters/first-content.json	meters	/meters/0/bands/0	object_record	low	442267c9a1223399c2bb14b2c1003b64aa71f2ddc68503cc22649dd591448573
balance/meters/first-content.json#/meters/0/bands/1	balance/meters/first-content.json	meters	/meters/0/bands/1	object_record	high	3d8680dafb2b5f0cb5701323288b842d3ca748077a7ef60253c3ee39aa5fe7a1
balance/meters/first-content.json#/meters/0/inputs/0	balance/meters/first-content.json	meters	/meters/0/inputs/0	object_record	object:/meters/0/inputs/0	c126052a7c617eac038df090e6a1327349128ff61ccb8dabf68db0132a839d87
balance/meters/first-content.json#/meters/0/decay	balance/meters/first-content.json	meters	/meters/0/decay	nested_object	object:/meters/0/decay	752ce23373f19c6a7d68a0f8db5b7a8dcde40662ed68c1002eb4489dd424a4e7
balance/meters/first-content.json#/meters/1	balance/meters/first-content.json	meters	/meters/1	object_record	trust.employees.grievance	f816f1c433b4c7a3f56ecf263ca41b0628cc1c5feb06fc1937ef5f936a4ba635
balance/meters/first-content.json#/meters/1/bands/0	balance/meters/first-content.json	meters	/meters/1/bands/0	object_record	low	442267c9a1223399c2bb14b2c1003b64aa71f2ddc68503cc22649dd591448573
balance/meters/first-content.json#/meters/1/bands/1	balance/meters/first-content.json	meters	/meters/1/bands/1	object_record	high	3d8680dafb2b5f0cb5701323288b842d3ca748077a7ef60253c3ee39aa5fe7a1
balance/meters/first-content.json#/meters/1/inputs	balance/meters/first-content.json	meters	/meters/1/inputs	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/meters/first-content.json#/meters/1/decay	balance/meters/first-content.json	meters	/meters/1/decay	nested_object	object:/meters/1/decay	bc5a02c1f6eccc0bdcf65ebabb9ed3a8a41dbabc41125ddd35dc3f2e2a049832
balance/meters/first-content.json#/meters/2	balance/meters/first-content.json	meters	/meters/2	object_record	trust.employees.standing	0f07e671a83cbdfc3825cd10ab083003c6ef99106e2e2b156da1e756b82ec2ba
balance/meters/first-content.json#/meters/2/bands/0	balance/meters/first-content.json	meters	/meters/2/bands/0	object_record	low	442267c9a1223399c2bb14b2c1003b64aa71f2ddc68503cc22649dd591448573
balance/meters/first-content.json#/meters/2/bands/1	balance/meters/first-content.json	meters	/meters/2/bands/1	object_record	high	3d8680dafb2b5f0cb5701323288b842d3ca748077a7ef60253c3ee39aa5fe7a1
balance/meters/first-content.json#/meters/2/inputs	balance/meters/first-content.json	meters	/meters/2/inputs	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/meters/first-content.json#/meters/2/decay	balance/meters/first-content.json	meters	/meters/2/decay	nested_object	object:/meters/2/decay	752ce23373f19c6a7d68a0f8db5b7a8dcde40662ed68c1002eb4489dd424a4e7
balance/meters/first-content.json#/meters/3	balance/meters/first-content.json	meters	/meters/3	object_record	trust.investors.grievance	a1e20973acae27c206404a569b8a5f142f1f5b4e7e6096ed816b5a7d725d6838
balance/meters/first-content.json#/meters/3/bands/0	balance/meters/first-content.json	meters	/meters/3/bands/0	object_record	low	442267c9a1223399c2bb14b2c1003b64aa71f2ddc68503cc22649dd591448573
balance/meters/first-content.json#/meters/3/bands/1	balance/meters/first-content.json	meters	/meters/3/bands/1	object_record	high	3d8680dafb2b5f0cb5701323288b842d3ca748077a7ef60253c3ee39aa5fe7a1
balance/meters/first-content.json#/meters/3/inputs	balance/meters/first-content.json	meters	/meters/3/inputs	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/meters/first-content.json#/meters/3/decay	balance/meters/first-content.json	meters	/meters/3/decay	nested_object	object:/meters/3/decay	bc5a02c1f6eccc0bdcf65ebabb9ed3a8a41dbabc41125ddd35dc3f2e2a049832
balance/meters/first-content.json#/meters/4	balance/meters/first-content.json	meters	/meters/4	object_record	trust.investors.standing	9b68f3dea36cc20866a365680846e124c13a9bfeee9b22bdbfcb9d04d5dc78af
balance/meters/first-content.json#/meters/4/bands/0	balance/meters/first-content.json	meters	/meters/4/bands/0	object_record	low	442267c9a1223399c2bb14b2c1003b64aa71f2ddc68503cc22649dd591448573
balance/meters/first-content.json#/meters/4/bands/1	balance/meters/first-content.json	meters	/meters/4/bands/1	object_record	high	3d8680dafb2b5f0cb5701323288b842d3ca748077a7ef60253c3ee39aa5fe7a1
balance/meters/first-content.json#/meters/4/inputs	balance/meters/first-content.json	meters	/meters/4/inputs	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/meters/first-content.json#/meters/4/decay	balance/meters/first-content.json	meters	/meters/4/decay	nested_object	object:/meters/4/decay	752ce23373f19c6a7d68a0f8db5b7a8dcde40662ed68c1002eb4489dd424a4e7
balance/meters/first-content.json#/meters/5	balance/meters/first-content.json	meters	/meters/5	object_record	trust.press.grievance	1d4efacd31cbef7d578cedb34ecc1030b860e9b906408fb5217fbd175dbd74a8
balance/meters/first-content.json#/meters/5/bands/0	balance/meters/first-content.json	meters	/meters/5/bands/0	object_record	low	442267c9a1223399c2bb14b2c1003b64aa71f2ddc68503cc22649dd591448573
balance/meters/first-content.json#/meters/5/bands/1	balance/meters/first-content.json	meters	/meters/5/bands/1	object_record	high	3d8680dafb2b5f0cb5701323288b842d3ca748077a7ef60253c3ee39aa5fe7a1
balance/meters/first-content.json#/meters/5/inputs	balance/meters/first-content.json	meters	/meters/5/inputs	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/meters/first-content.json#/meters/5/decay	balance/meters/first-content.json	meters	/meters/5/decay	nested_object	object:/meters/5/decay	bc5a02c1f6eccc0bdcf65ebabb9ed3a8a41dbabc41125ddd35dc3f2e2a049832
balance/meters/first-content.json#/meters/6	balance/meters/first-content.json	meters	/meters/6	object_record	trust.press.standing	07d92db8e810a698705c0d47df82588d4e09ff907f940bf03d4af4793fde9672
balance/meters/first-content.json#/meters/6/bands/0	balance/meters/first-content.json	meters	/meters/6/bands/0	object_record	low	442267c9a1223399c2bb14b2c1003b64aa71f2ddc68503cc22649dd591448573
balance/meters/first-content.json#/meters/6/bands/1	balance/meters/first-content.json	meters	/meters/6/bands/1	object_record	high	3d8680dafb2b5f0cb5701323288b842d3ca748077a7ef60253c3ee39aa5fe7a1
balance/meters/first-content.json#/meters/6/inputs	balance/meters/first-content.json	meters	/meters/6/inputs	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/meters/first-content.json#/meters/6/decay	balance/meters/first-content.json	meters	/meters/6/decay	nested_object	object:/meters/6/decay	752ce23373f19c6a7d68a0f8db5b7a8dcde40662ed68c1002eb4489dd424a4e7
balance/meters/first-content.json#/meters/7	balance/meters/first-content.json	meters	/meters/7	object_record	trust.regulators.grievance	9a793ce2f060f19398cbca1d55a09394204b7fffb8fe23d7bac974d6cc296e28
balance/meters/first-content.json#/meters/7/bands/0	balance/meters/first-content.json	meters	/meters/7/bands/0	object_record	low	442267c9a1223399c2bb14b2c1003b64aa71f2ddc68503cc22649dd591448573
balance/meters/first-content.json#/meters/7/bands/1	balance/meters/first-content.json	meters	/meters/7/bands/1	object_record	high	3d8680dafb2b5f0cb5701323288b842d3ca748077a7ef60253c3ee39aa5fe7a1
balance/meters/first-content.json#/meters/7/inputs	balance/meters/first-content.json	meters	/meters/7/inputs	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/meters/first-content.json#/meters/7/decay	balance/meters/first-content.json	meters	/meters/7/decay	nested_object	object:/meters/7/decay	bc5a02c1f6eccc0bdcf65ebabb9ed3a8a41dbabc41125ddd35dc3f2e2a049832
balance/meters/first-content.json#/meters/8	balance/meters/first-content.json	meters	/meters/8	object_record	trust.regulators.standing	5a6acffab8554508555fd73b679e2a3f4e2b0dc4feae94600600abef5a3197ab
balance/meters/first-content.json#/meters/8/bands/0	balance/meters/first-content.json	meters	/meters/8/bands/0	object_record	low	442267c9a1223399c2bb14b2c1003b64aa71f2ddc68503cc22649dd591448573
balance/meters/first-content.json#/meters/8/bands/1	balance/meters/first-content.json	meters	/meters/8/bands/1	object_record	high	3d8680dafb2b5f0cb5701323288b842d3ca748077a7ef60253c3ee39aa5fe7a1
balance/meters/first-content.json#/meters/8/inputs	balance/meters/first-content.json	meters	/meters/8/inputs	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/meters/first-content.json#/meters/8/decay	balance/meters/first-content.json	meters	/meters/8/decay	nested_object	object:/meters/8/decay	752ce23373f19c6a7d68a0f8db5b7a8dcde40662ed68c1002eb4489dd424a4e7
balance/meters/first-content.json#/meters/9	balance/meters/first-content.json	meters	/meters/9	object_record	trust.users.grievance	6437247c27ce2b8a32f75e2f102ab0ad2e30abde10c1ffae864c97ac78fe41e4
balance/meters/first-content.json#/meters/9/bands/0	balance/meters/first-content.json	meters	/meters/9/bands/0	object_record	low	442267c9a1223399c2bb14b2c1003b64aa71f2ddc68503cc22649dd591448573
balance/meters/first-content.json#/meters/9/bands/1	balance/meters/first-content.json	meters	/meters/9/bands/1	object_record	high	3d8680dafb2b5f0cb5701323288b842d3ca748077a7ef60253c3ee39aa5fe7a1
balance/meters/first-content.json#/meters/9/inputs	balance/meters/first-content.json	meters	/meters/9/inputs	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/meters/first-content.json#/meters/9/decay	balance/meters/first-content.json	meters	/meters/9/decay	nested_object	object:/meters/9/decay	bc5a02c1f6eccc0bdcf65ebabb9ed3a8a41dbabc41125ddd35dc3f2e2a049832
balance/meters/first-content.json#/meters/10	balance/meters/first-content.json	meters	/meters/10	object_record	trust.users.standing	542355f9e4f589bf731cc742040a83f42d7233278171e8a6e3ccc1062d2d6d10
balance/meters/first-content.json#/meters/10/bands/0	balance/meters/first-content.json	meters	/meters/10/bands/0	object_record	low	442267c9a1223399c2bb14b2c1003b64aa71f2ddc68503cc22649dd591448573
balance/meters/first-content.json#/meters/10/bands/1	balance/meters/first-content.json	meters	/meters/10/bands/1	object_record	high	3d8680dafb2b5f0cb5701323288b842d3ca748077a7ef60253c3ee39aa5fe7a1
balance/meters/first-content.json#/meters/10/inputs/0	balance/meters/first-content.json	meters	/meters/10/inputs/0	object_record	source_id:commons.member	0c5d7c0baaf65e84e3d72dd4e0d2e3d98a8635410a1beae604bfd04121cddd39
balance/meters/first-content.json#/meters/10/decay	balance/meters/first-content.json	meters	/meters/10/decay	nested_object	object:/meters/10/decay	752ce23373f19c6a7d68a0f8db5b7a8dcde40662ed68c1002eb4489dd424a4e7
balance/minigame-api/first-content.json#/operations/0	balance/minigame-api/first-content.json	minigame_api	/operations/0	object_record	operation_id:create_minigame_session	bed7e424c17299d848848d217b15489555afde19eb3d55a3103e12c02af09aaf
balance/minigame-api/first-content.json#/operations/1	balance/minigame-api/first-content.json	minigame_api	/operations/1	object_record	operation_id:get_current_minigame_session	5aedb84356c0764afc13a31a9e6726edeec4c7eb3a94bb5e6ccae9d6e7531ec2
balance/minigame-api/first-content.json#/operations/2	balance/minigame-api/first-content.json	minigame_api	/operations/2	object_record	operation_id:play_minigame_command	e2215091792c1e228afd6595803ff544e8ee8d73cf3cf5e24fb2aa66ed3db446
balance/minigame-api/first-content.json#/operations/3	balance/minigame-api/first-content.json	minigame_api	/operations/3	object_record	operation_id:resolve_minigame_session	08649dbfd4822ab9c6872f4e19ce4c7621269a4e5b48dd34881ee0a7e19d17f6
balance/minigame-api/first-content.json#/tenants/0	balance/minigame-api/first-content.json	minigame_api	/tenants/0	object_record	minigame_id:pitch	534d23f75337063429863069454ed98b223f5cefcce276e5dbc76b55ff929007
balance/minigames/first-content.json#/rating_seasons/0	balance/minigames/first-content.json	minigames	/rating_seasons/0	primitive_edge	"s1"	0fc34686741291b4dd06511bc37285bdcb15788aaef075efce68417ceb6b6d2a
balance/minigames/first-content.json#/minigames/0	balance/minigames/first-content.json	minigames	/minigames/0	object_record	minigame_id:pitch	0a9e6eb9ca24d7818df08122e26c65c80915bc250527d4dabaf503bf4b281fa1
balance/minigames/first-content.json#/minigames/0/modes/0	balance/minigames/first-content.json	minigames	/minigames/0/modes/0	primitive_edge	"solo"	c9408ee2f89ccab4e6bb7ee02878184614f0bd2fc54e44dcfa75e6bb2694f293
balance/minigames/first-content.json#/minigames/0/result_score_fact_ids/0	balance/minigames/first-content.json	minigames	/minigames/0/result_score_fact_ids/0	primitive_edge	"pitch.best_hand_exponent"	d3b24555e509cc4aa7f7ced50821d8cf14d46c024dbbc19df3c57094a9a4ec03
balance/minigames/first-content.json#/minigames/0/result_score_fact_ids/1	balance/minigames/first-content.json	minigames	/minigames/0/result_score_fact_ids/1	primitive_edge	"pitch.final_round"	032884336dcb8520b6ded279c375716660502267e22e66b94bca93adf72a2194
balance/minigames/first-content.json#/minigames/0/scaling	balance/minigames/first-content.json	minigames	/minigames/0/scaling	nested_object	object:/minigames/0/scaling	ea12a23deb29b2540c3dd0c64cc333e66288e467955cf162a390346ab7cf3301
balance/minigames/first-content.json#/minigames/0/scaling/scaling_inputs/0	balance/minigames/first-content.json	minigames	/minigames/0/scaling/scaling_inputs/0	object_record	object:/minigames/0/scaling/scaling_inputs/0	458e536c2ab27c23a8d004a2dc6f5a593037499f0122c1fb69ccb0e3a21b2da9
balance/minigames/first-content.json#/minigames/0/payout	balance/minigames/first-content.json	minigames	/minigames/0/payout	nested_object	credited_resource_id:company.cash	d58c5786d9dfb62bcd68da2484bb0a44ca9813365fb6bc5784437eea883f8771
balance/minigames/first-content.json#/minigames/0/fallback	balance/minigames/first-content.json	minigames	/minigames/0/fallback	nested_object	object:/minigames/0/fallback	f759033b78e51e2b75ccbfe441798bd73181fe908191c3ebdcdbfb87e0d99f37
